mag,place,latitude,longitude,year
3.2,"8 km S of Covington, Oklahoma",36.2309,-97.5771,2015
3.7,"4 km NE of Renfrow, Oklahoma",36.9524,-97.6149,2015
3.2,"9 km ESE of Orlando, Oklahoma",36.1268,-97.2785,2015
3.4,"3 km ENE of Medford, Oklahoma",36.8215,-97.7019,2015
3.4,"5 km N of Cherokee, Oklahoma",36.8067,-98.3602,2015
3.6,"3 km SE of Lahoma, Oklahoma",36.367,-98.057,2015
3.2,"8 km WSW of Lamont, Oklahoma",36.6544,-97.6395,2015
3.1,"9 km ESE of Orlando, Oklahoma",36.1299,-97.2733,2015
3.1,"1 km ENE of Renfrow, Oklahoma",36.9312,-97.6441,2015
3.5,"3 km ENE of Renfrow, Oklahoma",36.9395,-97.6179,2015
3.1,"5 km NNW of Nescatunga, Oklahoma",36.8046,-98.1662,2015
3.0,"5 km S of Pawnee, Oklahoma",36.2881,-96.8017,2015
3.4,"5 km S of Pawnee, Oklahoma",36.2908,-96.811,2015
3.8,"6 km NW of Nescatunga, Oklahoma",36.8025,-98.1959,2015
3.8,"2 km ENE of Medford, Oklahoma",36.8175,-97.709,2015
3.0,"3 km W of Jefferson, Oklahoma",36.7234,-97.8273,2015
3.1,"9 km ENE of Cherokee, Oklahoma",36.7989,-98.2708,2015
3.2,"5 km S of Langston, Oklahoma",35.8936,-97.2665,2015
3.1,"5 km S of Pawnee, Oklahoma",36.2888,-96.8061,2015
3.4,"7 km SSW of Jet, Oklahoma",36.603,-98.2171,2015
3.2,"7 km S of Manchester, Oklahoma",36.93,-98.0313,2015
3.4,"6 km NE of Hunter, Oklahoma",36.6032,-97.6125,2015
3.1,"5 km NW of Quinlan, Oklahoma",36.4888,-99.0853,2015
3.0,"6 km NNE of Wakita, Oklahoma",36.9377,-97.9071,2015
3.1,"7 km S of Guthrie, Oklahoma",35.8155,-97.4399,2015
3.6,"4 km NE of Renfrow, Oklahoma",36.9524,-97.6149,2015
3.1,"7 km W of Jefferson, Oklahoma",36.715,-97.8734,2015
3.3,"6 km ENE of Covington, Oklahoma",36.3294,-97.5209,2015
3.0,"4 km NE of Renfrow, Oklahoma",36.9518,-97.6158,2015
3.0,"3 km N of Meridian, Oklahoma",35.8765,-97.2447,2015
3.3,"4 km SE of Cherokee, Oklahoma",36.7276,-98.3125,2015
3.1,"6 km ENE of Covington, Oklahoma",36.3318,-97.516,2015
3.1,"6 km SSW of Deer Creek, Oklahoma",36.7537,-97.5552,2015
3.0,"7 km S of Guthrie, Oklahoma",35.8085,-97.4146,2015
3.6,"2 km ENE of Medford, Oklahoma",36.8175,-97.7066,2015
3.1,"3 km N of Meridian, Oklahoma",35.8755,-97.2394,2015
3.4,"8 km SSE of Guthrie, Oklahoma",35.805,-97.4063,2015
3.2,"8 km S of Covington, Oklahoma",36.23,-97.57,2015
3.0,"11 km ENE of Wakita, Oklahoma",36.9163,-97.7994,2015
3.2,"4 km ESE of Perry, Oklahoma",36.2699,-97.2469,2015
3.1,"3 km SSE of Perry, Oklahoma",36.2627,-97.2732,2015
3.0,"7 km S of Guthrie, Oklahoma",35.8136,-97.4153,2015
3.3,"7 km NNE of Glencoe, Oklahoma",36.2886,-96.8926,2015
3.5,"3 km ESE of Morrison, Oklahoma",36.2842,-96.9784,2015
3.1,"7 km S of Guthrie, Oklahoma",35.8159,-97.4212,2015
3.5,"7 km S of Guthrie, Oklahoma",35.8143,-97.41799999999999,2015
3.0,"1 km NW of Carmen, Oklahoma",36.5852,-98.4708,2015
3.0,"13 km N of Nescatunga, Oklahoma",36.8723,-98.1351,2015
3.8,"6 km S of Guthrie, Oklahoma",35.8173,-97.4291,2015
3.0,"10 km W of Lamont, Oklahoma",36.6932,-97.6764,2015
3.1,Oklahoma,36.2592,-97.2609,2015
3.1,"4 km SE of Perry, Oklahoma",36.2591,-97.26,2015
3.6,"4 km SE of Perry, Oklahoma",36.2603,-97.2616,2015
3.6,"3 km SE of Perry, Oklahoma",36.2611,-97.2623,2015
3.1,"3 km ESE of Nescatunga, Oklahoma",36.7453,-98.1112,2015
3.5,Oklahoma,36.7411,-98.1117,2015
3.6,"6 km S of Guthrie, Oklahoma",35.8196,-97.4362,2015
3.4,"7 km WSW of Lamont, Oklahoma",36.6592,-97.6265,2015
3.4,"8 km WNW of Medford, Oklahoma",36.8466,-97.8137,2015
3.0,"6 km NNE of Glencoe, Oklahoma",36.2859,-96.8989,2015
3.1,"5 km ESE of Cherokee, Oklahoma",36.7301,-98.3055,2015
3.1,"5 km ESE of Byron, Oklahoma",36.8885,-98.2399,2015
3.6,"2 km ENE of Medford, Oklahoma",36.8137,-97.71,2015
3.0,"7 km WSW of Lamont, Oklahoma",36.6558,-97.6348,2015
3.74,"3 km SE of Carney, Oklahoma",35.7915,-96.985,2021
3.31,"7 km SW of Dibble, Oklahoma",34.9795,-97.684,2021
4.05,"3 km WNW of Shattuck, Oklahoma",36.28616667,-99.91466667,2021
3.47,"8 km SW of Dibble, Oklahoma",34.97366667,-97.69483333,2021
3.26,"7 km SW of Dibble, Oklahoma",34.98483333,-97.68016667,2021
3.02,"5 km SW of Manchester, Oklahoma",36.96183333,-98.09133333,2021
3.61,"7 km WSW of Horntown, Oklahoma",35.059,-96.31683333,2021
3.16,"2 km SE of Union City, Oklahoma",35.37766667,-97.92416667,2021
3.25,"11 km W of Hennessey, Oklahoma",36.11333333,-98.029,2021
3.54,"5 km N of Ames, Oklahoma",36.29633333,-98.179,2021
3.68,"3 km SE of Meno, Oklahoma",36.36316667,-98.15533333,2021
4.2,"6 km SW of Manchester, Oklahoma",36.96366667,-98.09383333,2021
3.36,"6 km ESE of Covington, Oklahoma",36.292,-97.52033333,2021
4.2,"5 km WNW of Lucien, Oklahoma",36.289,-97.51583333,2021
3.65,"6 km WNW of Lucien, Oklahoma",36.28816667,-97.51966667,2021
3.52,"5 km WNW of Lucien, Oklahoma",36.28483333,-97.5115,2021
3.11,"10 km NNE of Quinlan, Oklahoma",36.53433333,-98.98366667,2020
3.02,"9 km NNE of Quinlan, Oklahoma",36.52983333,-98.98816667,2020
3.32,"7 km N of Nardin, Oklahoma",36.874,-97.44683333,2020
3.22,"7 km N of Nardin, Oklahoma",36.87433333,-97.4485,2020
3.1,"9 km NNW of Perry, Oklahoma",36.3645,-97.3445,2020
3.17,"3 km W of Lucien, Oklahoma",36.2765,-97.49833333,2020
3.4,"4 km SE of Marshall, Oklahoma",36.12883333,-97.59216667,2020
3.43,"7 km SSE of Erin Springs, Oklahoma",34.745,-97.573,2020
3.5,"3 km SE of Meno, Oklahoma",36.36166667,-98.1515,2020
3.09,"3 km W of Marshall, Oklahoma",36.15266667,-97.66833333,2020
3.2,"9 km NW of Perry, Oklahoma",36.35883333,-97.34966667,2020
3.05,"5 km N of Ames, Oklahoma",36.29083333,-98.17433333,2020
3.44,"9 km NW of Perry, Oklahoma",36.35766667,-97.3595,2020
3.45,"7 km N of Nardin, Oklahoma",36.87016667,-97.43366667,2020
3.0,"5 km NW of Lahoma, Oklahoma",36.416,-98.13366667,2020
3.7,"6 km N of Nardin, Oklahoma",36.865,-97.4355,2020
4.2,"9 km NW of Perry, Oklahoma",36.35883333,-97.35883333,2020
3.04,"9 km WNW of Prague, Oklahoma",35.52033333,-96.78516667,2020
3.41,"9 km NW of Perry, Oklahoma",36.35483333,-97.35700000000001,2020
3.87,"2 km SE of Meno, Oklahoma",36.3645,-98.1585,2020
3.05,"9 km SW of Dibble, Oklahoma",34.9745,-97.69883333,2020
3.0,"6 km NNE of Loyal, Oklahoma",36.02666667,-98.0935,2020
3.24,"6 km NNE of Loyal, Oklahoma",36.0235,-98.0955,2020
3.26,"10 km SE of Amber, Oklahoma",35.1015,-97.78366667,2020
3.33,"6 km N of Nardin, Oklahoma",36.86266667,-97.43733333,2020
3.6,"2 km NNW of Fairmont, Oklahoma",36.37616667,-97.71799999999999,2020
3.65,"2 km NNW of Fairmont, Oklahoma",36.3745,-97.7205,2020
3.05,"2 km NE of Quinton, Oklahoma",35.14483333,-95.352,2020
3.12,"9 km ESE of Jefferson, Oklahoma",36.69016667,-97.6865,2020
3.36,"9 km NW of Perry, Oklahoma",36.35366667,-97.3545,2020
3.02,"10 km WSW of Blanchard, Oklahoma",35.105,-97.77083333,2020
3.38,"8 km NE of Alex, Oklahoma",34.96683333,-97.708,2020
3.21,"3 km SSW of Quinton, Oklahoma",35.09883333,-95.3885,2020
3.24,"2 km SSW of Quinton, Oklahoma",35.10133333,-95.3845,2020
3.44,"5 km NNE of Ames, Oklahoma",36.29183333,-98.17233333,2020
3.08,"4 km NE of Meno, Oklahoma",36.4115,-98.14466667,2020
3.73,"1 km SE of Wakita, Oklahoma",36.87433333,-97.91333333,2019
3.38,"12 km NW of Watonga, Oklahoma",35.90733333,-98.52316667,2019
3.59,"5 km N of Stroud, Oklahoma",35.799,-96.65466667,2019
3.07,"4 km ENE of Quinton, Oklahoma",35.14016667,-95.32733333,2019
3.75,"8 km NW of Prague, Oklahoma",35.53816667,-96.76133333,2019
3.05,"12 km W of Kingfisher, Oklahoma",35.84766667,-98.07233333,2019
3.48,"15 km NW of Okarche, Oklahoma",35.82366667,-98.0975,2019
3.57,"4 km N of Ames, Oklahoma",36.29066667,-98.18766667,2019
3.58,"5 km N of Ames, Oklahoma",36.29416667,-98.19133333,2019
3.6,"1 km N of Fairmont, Oklahoma",36.36933333,-97.70783333,2019
3.06,"9 km W of Lamont, Oklahoma",36.7025,-97.66166667,2019
3.67,"7 km S of Manchester, Oklahoma",36.9295,-98.02466667,2019
3.13,"2 km ENE of Quinton, Oklahoma",35.132,-95.3495,2019
3.01,"7 km NNE of Loyal, Oklahoma",36.03116667,-98.08733333,2019
3.03,"7 km NNE of Loyal, Oklahoma",36.02933333,-98.08866667,2019
3.45,"17 km SE of Waynoka, Oklahoma",36.475,-98.744,2019
3.09,"12 km WNW of Watonga, Oklahoma",35.897,-98.53183333,2019
3.09,Oklahoma,35.8965,-98.5265,2019
3.25,"13 km NW of Pawnee, Oklahoma",36.427,-96.9045,2019
3.03,"6 km SSE of Yeager, Oklahoma",35.10316667,-96.3185,2019
3.71,"1 km ENE of Quinton, Oklahoma",35.12733333,-95.353,2019
3.44,"9 km W of Lamont, Oklahoma",36.70166667,-97.66233333,2019
3.19,"1 km NE of Quinton, Oklahoma",35.13383333,-95.35583333,2019
3.43,"15 km NW of Okarche, Oklahoma",35.80816667,-98.11266667,2019
3.46,"14 km WSW of Kingfisher, Oklahoma",35.83116667,-98.09333333,2019
3.37,"3 km SE of Meno, Oklahoma",36.36166667,-98.15283333,2019
3.12,"14 km WSW of Kingfisher, Oklahoma",35.83433333,-98.089,2019
3.52,"14 km WSW of Kingfisher, Oklahoma",35.830999999999996,-98.09066667,2019
3.35,"13 km W of Kingfisher, Oklahoma",35.84166667,-98.0785,2019
3.33,"13 km W of Kingfisher, Oklahoma",35.84266667,-98.07566667,2019
3.91,"13 km W of Kingfisher, Oklahoma",35.843,-98.07600000000001,2019
3.03,"8 km NNE of Loyal, Oklahoma",36.03616667,-98.07716667,2019
3.33,"6 km NNE of Loyal, Oklahoma",36.02783333,-98.09116667,2019
3.16,"14 km NW of Okarche, Oklahoma",35.81516667,-98.09283333,2019
3.11,"13 km W of Kingfisher, Oklahoma",35.83766667,-98.07916667,2019
3.02,"5 km WNW of Lucien, Oklahoma",36.28916667,-97.51083333,2019
3.44,"5 km N of Stroud, Oklahoma",35.79883333,-96.6555,2019
3.1,"8 km ESE of Jefferson, Oklahoma",36.7,-97.6962,2019
3.3,"9 km W of Lamont, Oklahoma",36.7037,-97.6626,2019
4.4,"8 km E of Pond Creek, Oklahoma",36.6697,-97.7055,2019
3.1,"2 km WSW of Cushing, Oklahoma",35.98,-96.7982,2019
3.3,"3 km W of Horntown, Oklahoma",35.0879,-96.29,2019
3.1,"9 km ESE of Jefferson, Oklahoma",36.6971,-97.6852,2019
3.19,"9 km ESE of Jefferson, Oklahoma",36.69566667,-97.68716667,2019
3.1,"11 km NW of Edmond, Oklahoma",35.7312,-97.566,2019
3.2,"3 km W of Lucien, Oklahoma",36.2719,-97.4989,2019
3.2,"0 km SE of Wakita, Oklahoma",36.8786,-97.9145,2019
3.8,"0 km SW of Wakita, Oklahoma",36.878,-97.9301,2019
3.0,"6 km SSE of Amber, Oklahoma",35.1046,-97.8624,2019
3.2,"10 km NW of Pawnee, Oklahoma",36.4105,-96.8711,2019
3.4,"8 km NNE of Harrah, Oklahoma",35.5582,-97.1129,2019
3.3,"4 km ESE of Meno, Oklahoma",36.3725,-98.1353,2019
3.9,"8 km NE of Marshall, Oklahoma",36.2129,-97.5715,2019
3.6,"4 km ENE of Douglas, Oklahoma",36.2715,-97.624,2019
3.0,"4 km ESE of Meno, Oklahoma",36.372,-98.1346,2019
3.8,"5 km SE of Cherokee, Oklahoma",36.7251,-98.3084,2014
3.9,"5 km SE of Cherokee, Oklahoma",36.7255,-98.3075,2014
3.1,"5 km WNW of Helena, Oklahoma",36.5709,-98.3251,2014
3.1,"9 km N of Lucien, Oklahoma",36.3619,-97.4506,2014
3.0,"8 km SE of Pond Creek, Oklahoma",36.6252,-97.7233,2014
3.1,"2 km W of Nescatunga, Oklahoma",36.7545,-98.1778,2014
3.3,"6 km SE of Wakita, Oklahoma",36.8363,-97.8757,2014
3.0,"9 km N of Lucien, Oklahoma",36.361,-97.4511,2014
3.0,"7 km S of Guthrie, Oklahoma",35.8147,-97.4181,2014
3.4,"6 km NNE of Glencoe, Oklahoma",36.2837,-96.8918,2014
3.0,"3 km S of Langston, Oklahoma",35.9107,-97.2513,2014
3.0,"7 km S of Guthrie, Oklahoma",35.8143,-97.4177,2014
3.1,"7 km S of Guthrie, Oklahoma",35.8104,-97.416,2014
3.0,"5 km N of Nescatunga, Oklahoma",36.8021,-98.1623,2014
3.9,"9 km NW of Morrison, Oklahoma",36.368,-97.0684,2014
3.5,"7 km S of Guthrie, Oklahoma",35.8124,-97.4167,2014
3.0,"4 km SW of Renfrow, Oklahoma",36.8913,-97.6911,2014
3.0,"5 km ESE of Perry, Oklahoma",36.2766,-97.2252,2014
3.0,"4 km E of Mulhall, Oklahoma",36.0671,-97.3586,2014
3.6,"6 km NNW of Nescatunga, Oklahoma",36.8024,-98.1933,2014
3.4,"8 km NNW of Hunter, Oklahoma",36.6285,-97.7101,2014
3.4,"8 km NW of Hunter, Oklahoma",36.6267,-97.7149,2014
3.3,"6 km WNW of Renfrow, Oklahoma",36.9379,-97.7253,2014
3.0,"4 km ESE of Helena, Oklahoma",36.5278,-98.227,2014
3.1,"6 km SW of Deer Creek, Oklahoma",36.760999999999996,-97.5719,2014
3.0,"3 km NNW of Orlando, Oklahoma",36.1751,-97.3867,2014
3.3,"6 km SW of Deer Creek, Oklahoma",36.7564,-97.5659,2014
3.4,"10 km W of Orlando, Oklahoma",36.1511,-97.4904,2014
3.1,"13 km NNE of Nescatunga, Oklahoma",36.8689,-98.1236,2014
3.4,"12 km NNE of Nescatunga, Oklahoma",36.8676,-98.1224,2014
3.0,"6 km E of Meeker, Oklahoma",35.4929,-96.8293,2014
3.2,"3 km N of Orlando, Oklahoma",36.1821,-97.3721,2014
3.0,"5 km ESE of Pawnee, Oklahoma",36.3126,-96.7571,2014
3.2,"5 km ENE of Covington, Oklahoma",36.3274,-97.5262,2014
4.0,"4 km ESE of Pawnee, Oklahoma",36.3187,-96.7553,2014
3.1,"4 km ENE of Covington, Oklahoma",36.3245,-97.5351,2014
3.0,"5 km ENE of Covington, Oklahoma",36.3274,-97.5343,2014
3.8,"5 km ENE of Covington, Oklahoma",36.3258,-97.5324,2014
3.1,"4 km ESE of Pawnee, Oklahoma",36.3176,-96.7569,2014
3.9,"13 km N of Nescatunga, Oklahoma",36.8706,-98.1272,2014
3.0,"5 km ENE of Covington, Oklahoma",36.3251,-97.5296,2014
3.6,"4 km ENE of Covington, Oklahoma",36.3241,-97.5347,2014
3.3,"4 km SW of Morrison, Oklahoma",36.2623,-97.0378,2014
3.3,"9 km NW of Morrison, Oklahoma",36.3524,-97.09100000000001,2014
3.4,"13 km NNE of Nescatunga, Oklahoma",36.8707,-98.1223,2014
3.1,"13 km WNW of Renfrow, Oklahoma",36.9511,-97.7998,2014
3.8,"8 km E of Nescatunga, Oklahoma",36.7616,-98.0542,2014
3.0,"5 km NE of Stillwater, Oklahoma",36.1473,-97.0076,2014
3.0,"13 km N of Nescatunga, Oklahoma",36.8722,-98.1235,2014
3.1,"6 km S of Guthrie, Oklahoma",35.8176,-97.4329,2014
3.1,"8 km WNW of Medford, Oklahoma",36.8405,-97.8152,2014
3.2,"6 km N of Lamont, Oklahoma",36.751,-97.556,2014
3.7,"5 km NW of Kendrick, Oklahoma",35.8188,-96.8213,2014
3.2,"10 km SE of Cashion, Oklahoma",35.7378,-97.5863,2014
3.6,"6 km S of Guthrie, Oklahoma",35.8197,-97.4393,2014
3.0,"7 km S of Ravia, Oklahoma",34.1752,-96.7559,2014
3.2,"9 km E of Nescatunga, Oklahoma",36.7612,-98.0514,2014
3.7,"7 km NW of Perkins, Oklahoma",36.023,-97.0946,2014
3.1,"5 km S of Langston, Oklahoma",35.8999,-97.2543,2014
3.5,"7 km SW of Deer Creek, Oklahoma",36.758,-97.5781,2014
3.0,"2 km NE of Lucien, Oklahoma",36.2871,-97.4335,2014
3.0,"10 km WSW of Red Rock, Oklahoma",36.4207,-97.2902,2014
3.2,"6 km S of Guthrie, Oklahoma",35.8197,-97.4383,2014
3.7,"5 km NNE of Quinlan, Oklahoma",36.5021,-99.0279,2014
3.0,"10 km ENE of Orlando, Oklahoma",36.1767,-97.2641,2014
3.4,"4 km W of Arcadia, Oklahoma",35.671,-97.3788,2014
3.3,"5 km NW of Quinlan, Oklahoma",36.4955,-99.0834,2014
3.3,"4 km W of Arcadia, Oklahoma",35.6727,-97.3788,2014
4.0,"6 km NE of Hunter, Oklahoma",36.6028,-97.6068,2014
3.0,"8 km SSE of Pond Creek, Oklahoma",36.6013,-97.7654,2014
3.6,"8 km SSE of Sparks, Oklahoma",35.5382,-96.7714,2014
3.0,"7 km N of Hillsdale, Oklahoma",36.6286,-97.98100000000001,2014
3.0,"2 km NE of Medford, Oklahoma",36.8192,-97.711,2014
3.1,"5 km NNE of Kremlin, Oklahoma",36.5886,-97.8084,2014
3.0,"6 km S of Guthrie, Oklahoma",35.8173,-97.4303,2014
3.1,"7 km ESE of Orlando, Oklahoma",36.1146,-97.3101,2014
3.3,"7 km S of Guthrie, Oklahoma",35.8153,-97.419,2014
3.0,"2 km ENE of Medford, Oklahoma",36.8171,-97.7105,2014
3.5,"9 km SSE of Wakita, Oklahoma",36.8106,-97.8672,2014
3.4,"6 km S of Guthrie, Oklahoma",35.8184,-97.4304,2014
3.6,"1 km NE of Medford, Oklahoma",36.8201,-97.7191,2014
3.0,"7 km ESE of Wakita, Oklahoma",36.8567,-97.8444,2014
3.0,"6 km S of Guthrie, Oklahoma",35.8167,-97.4363,2014
3.7,"4 km SW of Byron, Oklahoma",36.8728,-98.3353,2014
3.0,"5 km ENE of Covington, Oklahoma",36.3264,-97.5278,2014
3.5,"7 km S of Guthrie, Oklahoma",35.816,-97.43299999999999,2014
3.0,Oklahoma,36.118,-97.2475,2014
3.4,"5 km ENE of Covington, Oklahoma",36.327,-97.5289,2014
3.8,"5 km ENE of Covington, Oklahoma",36.3276,-97.531,2014
3.0,"0 km ESE of Choctaw, Oklahoma",35.4947,-97.2623,2014
3.4,"7 km SE of Wakita, Oklahoma",36.8291,-97.8669,2014
3.1,"3 km NNE of Hunter, Oklahoma",36.5947,-97.6484,2014
3.0,"4 km SE of Pond Creek, Oklahoma",36.6375,-97.7712,2014
3.5,"4 km SE of Pond Creek, Oklahoma",36.64,-97.7734,2014
3.7,"7 km NNW of Lamont, Oklahoma",36.7562,-97.5783,2014
3.1,Oklahoma,36.1182,-97.4354,2014
3.0,"5 km ESE of Byron, Oklahoma",36.8791,-98.2434,2014
3.3,"4 km SSE of Wakita, Oklahoma",36.8464,-97.8961,2014
3.0,"4 km NNW of Quay, Oklahoma",36.1967,-96.7209,2014
3.1,"4 km SSE of Wakita, Oklahoma",36.8446,-97.8991,2014
3.1,"4 km NNE of Helena, Oklahoma",36.5897,-98.2562,2014
3.3,"5 km NNW of Guthrie, Oklahoma",35.9281,-97.4407,2014
3.4,"3 km ESE of Morrison, Oklahoma",36.2809,-96.9742,2014
3.6,"5 km SW of Byron, Oklahoma",36.8659,-98.3346,2014
3.0,"13 km ESE of Red Rock, Oklahoma",36.4215,-97.037,2014
3.3,"4 km ESE of Perry, Oklahoma",36.2796,-97.2361,2014
3.2,"5 km N of Glencoe, Oklahoma",36.2777,-96.9308,2014
3.4,"7 km E of Mulhall, Oklahoma",36.0649,-97.3241,2014
3.4,"7 km NW of Hunter, Oklahoma",36.6169,-97.7098,2014
3.0,"7 km NW of Perkins, Oklahoma",36.0238,-97.0914,2014
3.6,"6 km SE of Nash, Oklahoma",36.6258,-98.0001,2014
3.0,"5 km SE of Wakita, Oklahoma",36.8431,-97.8774,2014
3.1,"5 km SE of Wakita, Oklahoma",36.8442,-97.8855,2014
3.0,"5 km SE of Wakita, Oklahoma",36.8477,-97.8768,2014
3.3,"5 km SE of Wakita, Oklahoma",36.8455,-97.8767,2014
3.0,"7 km SSE of Glencoe, Oklahoma",36.1653,-96.9009,2014
3.2,"6 km N of Lamont, Oklahoma",36.7532,-97.5616,2014
3.6,"7 km W of Cromwell, Oklahoma",35.3504,-96.5389,2014
3.1,"6 km SW of Lamont, Oklahoma",36.6485,-97.6016,2014
3.0,"5 km SW of Deer Creek, Oklahoma",36.765,-97.5605,2014
3.5,"6 km SW of Deer Creek, Oklahoma",36.7559,-97.5648,2014
3.5,"6 km SW of Deer Creek, Oklahoma",36.7555,-97.5646,2014
3.1,"7 km NW of Perkins, Oklahoma",36.0242,-97.09299999999999,2014
3.8,"8 km NW of Perkins, Oklahoma",36.0244,-97.0975,2014
3.1,"6 km ENE of Covington, Oklahoma",36.3306,-97.5206,2014
3.1,"2 km ESE of Perry, Oklahoma",36.2761,-97.2619,2014
3.0,"5 km N of Nash, Oklahoma",36.7135,-98.0413,2014
3.3,"5 km ENE of Covington, Oklahoma",36.3298,-97.5266,2014
3.0,"11 km N of Perry, Oklahoma",36.3933,-97.2978,2014
3.0,"9 km SE of Glencoe, Oklahoma",36.1734,-96.8468,2014
3.2,"6 km NNE of Kremlin, Oklahoma",36.6065,-97.8147,2014
3.0,"6 km NE of Kremlin, Oklahoma",36.5865,-97.7806,2014
3.2,"5 km ENE of McLoud, Oklahoma",35.4607,-97.0329,2014
3.0,"6 km NE of Kremlin, Oklahoma",36.5872,-97.7776,2014
3.0,"6 km SSW of Deer Creek, Oklahoma",36.7535,-97.5583,2014
3.0,"11 km SSW of Guthrie, Oklahoma",35.7762,-97.4563,2014
3.3,"6 km SSW of Luther, Oklahoma",35.6073,-97.2105,2014
3.0,"6 km SSW of Luther, Oklahoma",35.6063,-97.2121,2014
3.1,"4 km NNW of Medford, Oklahoma",36.8427,-97.7538,2014
3.0,"10 km N of Coyle, Oklahoma",36.0481,-97.2529,2014
3.4,"5 km NW of Quinlan, Oklahoma",36.4912,-99.0812,2014
3.1,"4 km N of Hunter, Oklahoma",36.6076,-97.6706,2014
3.2,"10 km NNE of Guthrie, Oklahoma",35.9662,-97.3781,2014
3.3,"10 km NNW of Coyle, Oklahoma",36.045,-97.2577,2014
3.1,"10 km NNW of Edmond, Oklahoma",35.7338,-97.5268,2014
3.1,"5 km NNW of Mulhall, Oklahoma",36.1112,-97.4324,2014
3.5,"5 km NNW of Quinlan, Oklahoma",36.4996,-99.0809,2014
3.7,"5 km NW of Quinlan, Oklahoma",36.4904,-99.0885,2014
3.1,"5 km NNE of Quinlan, Oklahoma",36.5062,-99.0278,2014
3.2,"5 km ESE of Jones, Oklahoma",35.5446,-97.2373,2014
3.1,"5 km WNW of Meridian, Oklahoma",35.8596,-97.3044,2014
3.1,"7 km E of Pond Creek, Oklahoma",36.6797,-97.7149,2014
3.2,"5 km NNW of Quinlan, Oklahoma",36.4994,-99.0632,2014
3.0,"8 km NNW of Hunter, Oklahoma",36.6352,-97.7001,2014
3.3,"8 km WNW of Jefferson, Oklahoma",36.7435,-97.8837,2014
3.5,"10 km S of Paden, Oklahoma",35.4166,-96.5579,2014
3.0,"2 km NE of Jet, Oklahoma",36.6799,-98.1584,2014
3.0,"4 km N of Quinlan, Oklahoma",36.4931,-99.0461,2014
3.0,Oklahoma,36.2797,-96.9232,2014
3.0,"5 km N of Glencoe, Oklahoma",36.2821,-96.9302,2014
3.4,"6 km N of Glencoe, Oklahoma",36.2852,-96.9284,2014
3.0,"9 km NE of Marshall, Oklahoma",36.2042,-97.5339,2014
3.0,"6 km N of Quinlan, Oklahoma",36.5076,-99.0579,2014
3.3,"10 km SW of Lucien, Oklahoma",36.2135,-97.5384,2014
3.2,"6 km N of Quinlan, Oklahoma",36.5133,-99.0507,2014
3.2,"6 km S of Guthrie, Oklahoma",35.8185,-97.415,2014
3.1,"6 km N of Quinlan, Oklahoma",36.5098,-99.0321,2014
3.0,"6 km NNW of Quinlan, Oklahoma",36.5052,-99.0832,2014
3.1,"5 km NNW of Quinlan, Oklahoma",36.5042,-99.0668,2014
3.0,"2 km N of Covington, Oklahoma",36.3337,-97.5823,2014
3.5,"5 km N of Quinlan, Oklahoma",36.5032,-99.0519,2014
3.1,"9 km NW of Morrison, Oklahoma",36.3507,-97.0931,2014
3.3,"9 km W of Pond Creek, Oklahoma",36.6573,-97.9028,2014
3.1,"7 km S of Guthrie, Oklahoma",35.813,-97.4106,2014
3.3,"2 km WNW of Aline, Oklahoma",36.5189,-98.4728,2014
3.0,"3 km WSW of Nicoma Park, Oklahoma",35.4777,-97.3543,2014
3.0,"2 km NE of Medford, Oklahoma",36.82,-97.71799999999999,2014
3.2,"9 km NNW of Edmond, Oklahoma",35.7341,-97.5254,2014
3.1,"11 km W of Pond Creek, Oklahoma",36.6512,-97.9235,2014
3.2,"6 km N of Glencoe, Oklahoma",36.2869,-96.9192,2014
3.0,"10 km SSE of Cherokee, Oklahoma",36.6702,-98.3018,2014
3.1,"0 km WSW of Fallis, Oklahoma",35.7476,-97.1228,2014
3.2,"0 km NNW of Fallis, Oklahoma",35.7503,-97.1212,2014
4.2,"4 km S of Cushing, Oklahoma",35.9466,-96.7594,2014
3.0,"6 km S of Guthrie, Oklahoma",35.8181,-97.4177,2014
3.2,"5 km ENE of Manchester, Oklahoma",37.009,-97.976,2014
3.3,"11 km ENE of Orlando, Oklahoma",36.1773,-97.2558,2014
3.2,"0 km N of Fallis, Oklahoma",35.7505,-97.1204,2014
3.0,"4 km SSW of Cushing, Oklahoma",35.944,-96.779,2014
4.0,"4 km S of Cushing, Oklahoma",35.9474,-96.7642,2014
3.1,"3 km NW of Morrison, Oklahoma",36.3156,-97.0331,2014
3.0,"6 km S of Guthrie, Oklahoma",35.8171,-97.42200000000001,2014
3.2,"9 km SE of Lambert, Oklahoma",36.6154,-98.3578,2014
3.1,"5 km SE of Wakita, Oklahoma",36.8451,-97.8812,2014
3.0,"3 km ENE of Morrison, Oklahoma",36.3083,-96.9706,2014
3.1,"7 km ESE of Wakita, Oklahoma",36.8499,-97.8521,2014
3.0,"7 km S of Guthrie, Oklahoma",35.8158,-97.4202,2014
3.0,"6 km ESE of Wakita, Oklahoma",36.8599,-97.861,2014
3.6,"12 km NNE of Nash, Oklahoma",36.7654,-97.9862,2014
3.0,"7 km NE of Lake Aluma, Oklahoma",35.5909,-97.3945,2014
3.0,"12 km ENE of Orlando, Oklahoma",36.1727,-97.2471,2014
3.2,"9 km SW of Lucien, Oklahoma",36.2142,-97.5356,2014
